id,file,status,source,detail,unknown,opcode_empty
03763,SealedBidSyndicate_b10_002__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SealedBidSyndicate_b10_002__dead_code_0001.json (deployed_bytecode),,0
03764,SealedBidSyndicate_b10_002__dead_code_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SealedBidSyndicate_b10_002__dead_code_0002.json (deployed_bytecode),,0
03765,SealedBidSyndicate_b10_002__dead_code_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SealedBidSyndicate_b10_002__dead_code_0003.json (deployed_bytecode),,0
03766,SealedBidSyndicate_b10_002__dead_code_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SealedBidSyndicate_b10_002__dead_code_0004.json (deployed_bytecode),,0
03767,SealedBidSyndicate_b10_002__dead_code_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SealedBidSyndicate_b10_002__dead_code_0005.json (deployed_bytecode),,0
03768,SecretContentPlatform__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretContentPlatform__rename_0000.json (deployed_bytecode),,0
03769,SecretContentPlatform__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretContentPlatform__rename_0001.json (deployed_bytecode),,0
03770,SecretContentPlatform__rename_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretContentPlatform__rename_0002.json (deployed_bytecode),,0
03771,SecretContentPlatform__rename_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretContentPlatform__rename_0003.json (deployed_bytecode),,0
03772,SecretContentPlatform__rename_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretContentPlatform__rename_0004.json (deployed_bytecode),,0
03773,SecretContentPlatform__rename_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretContentPlatform__rename_0005.json (deployed_bytecode),,0
03774,SecretContentPlatform__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\SecretContentPlatform__expression_0000.json (deployed_bytecode),,0
03775,SecretContentPlatform__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\SecretContentPlatform__fhe_swap_0000.json (deployed_bytecode),,0
03776,SecretContentPlatform__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretContentPlatform__dead_code_0000.json (deployed_bytecode),,0
03777,SecretContentPlatform__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretContentPlatform__dead_code_0001.json (deployed_bytecode),,0
03778,SecretContentPlatform__dead_code_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretContentPlatform__dead_code_0002.json (deployed_bytecode),,0
03779,SecretContentPlatform__dead_code_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretContentPlatform__dead_code_0003.json (deployed_bytecode),,0
03780,SecretContentPlatform__dead_code_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretContentPlatform__dead_code_0004.json (deployed_bytecode),,0
03781,SecretContentPlatform__dead_code_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretContentPlatform__dead_code_0005.json (deployed_bytecode),,0
03782,SecretDiceLeague__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretDiceLeague__rename_0000.json (deployed_bytecode),,0
03783,SecretDiceLeague__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretDiceLeague__rename_0001.json (deployed_bytecode),,0
03784,SecretDiceLeague__rename_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretDiceLeague__rename_0002.json (deployed_bytecode),,0
03785,SecretDiceLeague__rename_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretDiceLeague__rename_0003.json (deployed_bytecode),,0
03786,SecretDiceLeague__rename_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretDiceLeague__rename_0004.json (deployed_bytecode),,0
03787,SecretDiceLeague__rename_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretDiceLeague__rename_0005.json (deployed_bytecode),,0
03788,SecretDiceLeague__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\SecretDiceLeague__fhe_swap_0000.json (deployed_bytecode),,0
03789,SecretDiceLeague__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretDiceLeague__dead_code_0000.json (deployed_bytecode),,0
03790,SecretDiceLeague__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretDiceLeague__dead_code_0001.json (deployed_bytecode),,0
03791,SecretDiceLeague__dead_code_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretDiceLeague__dead_code_0002.json (deployed_bytecode),,0
03792,SecretDiceLeague__dead_code_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretDiceLeague__dead_code_0003.json (deployed_bytecode),,0
03793,SecretDiceLeague__dead_code_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretDiceLeague__dead_code_0004.json (deployed_bytecode),,0
03794,SecretDiceLeague__dead_code_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretDiceLeague__dead_code_0005.json (deployed_bytecode),,0
03795,SecretPokerTable__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretPokerTable__rename_0000.json (deployed_bytecode),,0
03796,SecretPokerTable__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretPokerTable__rename_0001.json (deployed_bytecode),,0
03797,SecretPokerTable__rename_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretPokerTable__rename_0002.json (deployed_bytecode),,0
03798,SecretPokerTable__rename_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretPokerTable__rename_0003.json (deployed_bytecode),,0
03799,SecretPokerTable__rename_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretPokerTable__rename_0004.json (deployed_bytecode),,0
03800,SecretPokerTable__rename_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecretPokerTable__rename_0005.json (deployed_bytecode),,0
03801,SecretPokerTable__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\SecretPokerTable__expression_0000.json (deployed_bytecode),,0
03802,SecretPokerTable__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\SecretPokerTable__fhe_swap_0000.json (deployed_bytecode),,0
03803,SecretPokerTable__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretPokerTable__dead_code_0000.json (deployed_bytecode),,0
03804,SecretPokerTable__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretPokerTable__dead_code_0001.json (deployed_bytecode),,0
03805,SecretPokerTable__dead_code_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretPokerTable__dead_code_0002.json (deployed_bytecode),,0
03806,SecretPokerTable__dead_code_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretPokerTable__dead_code_0003.json (deployed_bytecode),,0
03807,SecretPokerTable__dead_code_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretPokerTable__dead_code_0004.json (deployed_bytecode),,0
03808,SecretPokerTable__dead_code_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecretPokerTable__dead_code_0005.json (deployed_bytecode),,0
03809,SecuredTokenVesting_b13_005__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecuredTokenVesting_b13_005__rename_0000.json (deployed_bytecode),,0
03810,SecuredTokenVesting_b13_005__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecuredTokenVesting_b13_005__rename_0001.json (deployed_bytecode),,0
03811,SecuredTokenVesting_b13_005__rename_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecuredTokenVesting_b13_005__rename_0002.json (deployed_bytecode),,0
03812,SecuredTokenVesting_b13_005__rename_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecuredTokenVesting_b13_005__rename_0003.json (deployed_bytecode),,0
03813,SecuredTokenVesting_b13_005__rename_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecuredTokenVesting_b13_005__rename_0004.json (deployed_bytecode),,0
03814,SecuredTokenVesting_b13_005__rename_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecuredTokenVesting_b13_005__rename_0005.json (deployed_bytecode),,0
03815,SecuredTokenVesting_b13_005__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecuredTokenVesting_b13_005__dead_code_0000.json (deployed_bytecode),,0
03816,SecuredTokenVesting_b13_005__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecuredTokenVesting_b13_005__dead_code_0001.json (deployed_bytecode),,0
03817,SecuredTokenVesting_b13_005__dead_code_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecuredTokenVesting_b13_005__dead_code_0002.json (deployed_bytecode),,0
03818,SecuredTokenVesting_b13_005__dead_code_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecuredTokenVesting_b13_005__dead_code_0003.json (deployed_bytecode),,0
03819,SecuredTokenVesting_b13_005__dead_code_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecuredTokenVesting_b13_005__dead_code_0004.json (deployed_bytecode),,0
03820,SecuredTokenVesting_b13_005__dead_code_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecuredTokenVesting_b13_005__dead_code_0005.json (deployed_bytecode),,0
03821,SecureMedicalResearchData__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecureMedicalResearchData__rename_0000.json (deployed_bytecode),,0
03822,SecureMedicalResearchData__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecureMedicalResearchData__rename_0001.json (deployed_bytecode),,0
03823,SecureMedicalResearchData__rename_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecureMedicalResearchData__rename_0002.json (deployed_bytecode),,0
03824,SecureMedicalResearchData__rename_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecureMedicalResearchData__rename_0003.json (deployed_bytecode),,0
03825,SecureMedicalResearchData__rename_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecureMedicalResearchData__rename_0004.json (deployed_bytecode),,0
03826,SecureMedicalResearchData__rename_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\SecureMedicalResearchData__rename_0005.json (deployed_bytecode),,0
03827,SecureMedicalResearchData__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\SecureMedicalResearchData__expression_0000.json (deployed_bytecode),,0
03828,SecureMedicalResearchData__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecureMedicalResearchData__dead_code_0000.json (deployed_bytecode),,0
03829,SecureMedicalResearchData__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecureMedicalResearchData__dead_code_0001.json (deployed_bytecode),,0
03830,SecureMedicalResearchData__dead_code_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecureMedicalResearchData__dead_code_0002.json (deployed_bytecode),,0
03831,SecureMedicalResearchData__dead_code_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecureMedicalResearchData__dead_code_0003.json (deployed_bytecode),,0
03832,SecureMedicalResearchData__dead_code_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecureMedicalResearchData__dead_code_0004.json (deployed_bytecode),,0
03833,SecureMedicalResearchData__dead_code_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\SecureMedicalResearchData__dead_code_0005.json (deployed_bytecode),,0
03834,ShadowOrderBook__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ShadowOrderBook__expression_0000.json (deployed_bytecode),,0
03835,ShadowOrderBook__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowOrderBook__dead_code_0000.json (deployed_bytecode),,0
03836,ShadowOrderBook__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowOrderBook__dead_code_0001.json (deployed_bytecode),,0
03837,ShadowOrderBook__dead_code_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowOrderBook__dead_code_0002.json (deployed_bytecode),,0
03838,ShadowOrderBook__dead_code_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowOrderBook__dead_code_0003.json (deployed_bytecode),,0
03839,ShadowOrderBook__dead_code_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowOrderBook__dead_code_0004.json (deployed_bytecode),,0
03840,ShadowOrderBook__dead_code_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowOrderBook__dead_code_0005.json (deployed_bytecode),,0
03841,ShadowPayrollToken__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShadowPayrollToken__rename_0000.json (deployed_bytecode),,0
03842,ShadowPayrollToken__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShadowPayrollToken__rename_0001.json (deployed_bytecode),,0
03843,ShadowPayrollToken__rename_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShadowPayrollToken__rename_0002.json (deployed_bytecode),,0
03844,ShadowPayrollToken__rename_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShadowPayrollToken__rename_0003.json (deployed_bytecode),,0
03845,ShadowPayrollToken__rename_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShadowPayrollToken__rename_0004.json (deployed_bytecode),,0
03846,ShadowPayrollToken__rename_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShadowPayrollToken__rename_0005.json (deployed_bytecode),,0
03847,ShadowPayrollToken__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ShadowPayrollToken__expression_0000.json (deployed_bytecode),,0
03848,ShadowPayrollToken__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowPayrollToken__dead_code_0000.json (deployed_bytecode),,0
03849,ShadowPayrollToken__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowPayrollToken__dead_code_0001.json (deployed_bytecode),,0
03850,ShadowPayrollToken__dead_code_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowPayrollToken__dead_code_0002.json (deployed_bytecode),,0
03851,ShadowPayrollToken__dead_code_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowPayrollToken__dead_code_0003.json (deployed_bytecode),,0
03852,ShadowPayrollToken__dead_code_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowPayrollToken__dead_code_0004.json (deployed_bytecode),,0
03853,ShadowPayrollToken__dead_code_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowPayrollToken__dead_code_0005.json (deployed_bytecode),,0
03854,ShadowRouter__rename_0000.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowRouter__rename_0000.sol\ShadowRouter.json (deployedBytecode),,0
03855,ShadowRouter__rename_0001.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowRouter__rename_0001.sol\ShadowRouter.json (deployedBytecode),,0
03856,ShadowRouter__rename_0002.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowRouter__rename_0002.sol\ShadowRouter.json (deployedBytecode),,0
03857,ShadowRouter__rename_0003.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowRouter__rename_0003.sol\ShadowRouter.json (deployedBytecode),,0
03858,ShadowRouter__rename_0004.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowRouter__rename_0004.sol\ShadowRouter.json (deployedBytecode),,0
03859,ShadowRouter__rename_0005.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowRouter__rename_0005.sol\ShadowRouter.json (deployedBytecode),,0
03860,ShadowRouter__expression_0000.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowRouter__expression_0000.sol\ShadowRouter.json (deployedBytecode),,0
03861,ShadowRouter__dead_code_0000.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowRouter__dead_code_0000.sol\ShadowRouter.json (deployedBytecode),,0
03862,ShadowRouter__dead_code_0001.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowRouter__dead_code_0001.sol\ShadowRouter.json (deployedBytecode),,0
03863,ShadowRouter__dead_code_0002.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowRouter__dead_code_0002.sol\ShadowRouter.json (deployedBytecode),,0
03864,ShadowRouter__dead_code_0003.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowRouter__dead_code_0003.sol\ShadowRouter.json (deployedBytecode),,0
03865,ShadowRouter__dead_code_0004.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowRouter__dead_code_0004.sol\ShadowRouter.json (deployedBytecode),,0
03866,ShadowRouter__dead_code_0005.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowRouter__dead_code_0005.sol\ShadowRouter.json (deployedBytecode),,0
03867,ShadowSwapRelayer__rename_0000.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowSwapRelayer__rename_0000.sol\ShadowSwapRelayer.json (deployedBytecode),,0
03868,ShadowSwapRelayer__rename_0001.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowSwapRelayer__rename_0001.sol\ShadowSwapRelayer.json (deployedBytecode),,0
03869,ShadowSwapRelayer__rename_0002.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowSwapRelayer__rename_0002.sol\ShadowSwapRelayer.json (deployedBytecode),,0
03870,ShadowSwapRelayer__rename_0003.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowSwapRelayer__rename_0003.sol\ShadowSwapRelayer.json (deployedBytecode),,0
03871,ShadowSwapRelayer__rename_0004.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowSwapRelayer__rename_0004.sol\ShadowSwapRelayer.json (deployedBytecode),,0
03872,ShadowSwapRelayer__rename_0005.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowSwapRelayer__rename_0005.sol\ShadowSwapRelayer.json (deployedBytecode),,0
03873,ShadowSwapRelayer__expression_0000.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowSwapRelayer__expression_0000.sol\ShadowSwapRelayer.json (deployedBytecode),,0
03874,ShadowSwapRelayer__dead_code_0000.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowSwapRelayer__dead_code_0000.sol\ShadowSwapRelayer.json (deployedBytecode),,0
03875,ShadowSwapRelayer__dead_code_0001.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowSwapRelayer__dead_code_0001.sol\ShadowSwapRelayer.json (deployedBytecode),,0
03876,ShadowSwapRelayer__dead_code_0002.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowSwapRelayer__dead_code_0002.sol\ShadowSwapRelayer.json (deployedBytecode),,0
03877,ShadowSwapRelayer__dead_code_0003.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowSwapRelayer__dead_code_0003.sol\ShadowSwapRelayer.json (deployedBytecode),,0
03878,ShadowSwapRelayer__dead_code_0004.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowSwapRelayer__dead_code_0004.sol\ShadowSwapRelayer.json (deployedBytecode),,0
03879,ShadowSwapRelayer__dead_code_0005.sol,ok,compiled,compiled artifact: C:\Users\mario\Code\Projects\rm\try-agent-generator\artifacts\contracts\_aug_compile_temp\ShadowSwapRelayer__dead_code_0005.sol\ShadowSwapRelayer.json (deployedBytecode),,0
03880,ShadowSyntheticAsset__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShadowSyntheticAsset__rename_0000.json (deployed_bytecode),,0
03881,ShadowSyntheticAsset__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShadowSyntheticAsset__rename_0001.json (deployed_bytecode),,0
03882,ShadowSyntheticAsset__rename_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShadowSyntheticAsset__rename_0002.json (deployed_bytecode),,0
03883,ShadowSyntheticAsset__rename_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShadowSyntheticAsset__rename_0003.json (deployed_bytecode),,0
03884,ShadowSyntheticAsset__rename_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShadowSyntheticAsset__rename_0004.json (deployed_bytecode),,0
03885,ShadowSyntheticAsset__rename_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShadowSyntheticAsset__rename_0005.json (deployed_bytecode),,0
03886,ShadowSyntheticAsset__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ShadowSyntheticAsset__expression_0000.json (deployed_bytecode),,0
03887,ShadowSyntheticAsset__expression_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ShadowSyntheticAsset__expression_0001.json (deployed_bytecode),,0
03888,ShadowSyntheticAsset__expression_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ShadowSyntheticAsset__expression_0002.json (deployed_bytecode),,0
03889,ShadowSyntheticAsset__expression_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\ShadowSyntheticAsset__expression_0005.json (deployed_bytecode),,0
03890,ShadowSyntheticAsset__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowSyntheticAsset__dead_code_0000.json (deployed_bytecode),,0
03891,ShadowSyntheticAsset__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowSyntheticAsset__dead_code_0001.json (deployed_bytecode),,0
03892,ShadowSyntheticAsset__dead_code_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowSyntheticAsset__dead_code_0002.json (deployed_bytecode),,0
03893,ShadowSyntheticAsset__dead_code_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowSyntheticAsset__dead_code_0003.json (deployed_bytecode),,0
03894,ShadowSyntheticAsset__dead_code_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowSyntheticAsset__dead_code_0004.json (deployed_bytecode),,0
03895,ShadowSyntheticAsset__dead_code_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShadowSyntheticAsset__dead_code_0005.json (deployed_bytecode),,0
03896,ShieldedCredentials__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShieldedCredentials__rename_0000.json (deployed_bytecode),,0
03897,ShieldedCredentials__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShieldedCredentials__rename_0001.json (deployed_bytecode),,0
03898,ShieldedCredentials__rename_0002.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShieldedCredentials__rename_0002.json (deployed_bytecode),,0
03899,ShieldedCredentials__rename_0003.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShieldedCredentials__rename_0003.json (deployed_bytecode),,0
03900,ShieldedCredentials__rename_0004.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShieldedCredentials__rename_0004.json (deployed_bytecode),,0
03901,ShieldedCredentials__rename_0005.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\ShieldedCredentials__rename_0005.json (deployed_bytecode),,0
03902,ShieldedCredentials__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\ShieldedCredentials__fhe_swap_0000.json (deployed_bytecode),,0
03903,ShieldedCredentials__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShieldedCredentials__dead_code_0000.json (deployed_bytecode),,0
03904,ShieldedCredentials__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\ShieldedCredentials__dead_code_0001.json (deployed_bytecode),,0
